schedule_date,schedule_date,schedule_season,schedule_week,team_home,team_away,stadium_surface,stadium_type,stadium_capacity,spread_favorite
2012-12-09,2012-12-09,2012,14,CIN,DAL,FieldTurf,outdoor,"65,515",-3.5
2012-12-09,2012-12-09,2012,14,CLE,KC,Grass,outdoor,"68,000",-7.0
2012-12-09,2012-12-09,2012,14,GB,DET,Grass,outdoor,"80,735",-6.5
2012-12-09,2012-12-09,2012,14,IND,TEN,FieldTurf,indoor,"63,000",-4.0
2012-12-09,2012-12-09,2012,14,JAX,NYJ,Grass,outdoor,"67,264",3.0
2012-12-09,2012-12-09,2012,14,MIN,CHI,FieldTurf,indoor,64000,1.5
2012-12-09,2012-12-09,2012,14,NYG,NO,FieldTurf,outdoor,"82,500",-4.5
2012-12-09,2012-12-09,2012,14,PIT,LAC,Grass,outdoor,"65,500",-7.5
2012-12-09,2012-12-09,2012,14,SF,MIA,Grass,outdoor,70000,-10.5
2012-12-09,2012-12-09,2012,14,SEA,ARI,FieldTurf,outdoor,"67,000",-10.0
2012-12-09,2012-12-09,2012,14,TB,PHI,Grass,outdoor,"65,890",-7.0
2012-12-09,2012-12-09,2012,14,WAS,BAL,Grass,outdoor,"79,000",-1.5
2012-12-10,2012-12-10,2012,14,NE,HOU,FieldTurf,outdoor,"68,756",-5.5
2012-12-13,2012-12-13,2012,15,PHI,CIN,Grass,outdoor,"69,176",5.0
2012-12-16,2012-12-16,2012,15,ARI,DET,Grass,indoor,"63,400",6.5
2012-12-16,2012-12-16,2012,15,ATL,NYG,FieldTurf,indoor,"71,250",0.0
2012-12-16,2012-12-16,2012,15,BAL,DEN,FieldTurf,outdoor,"71,008",3.0
2012-12-16,2012-12-16,2012,15,CHI,GB,Grass,outdoor,"61,500",3.0
2012-12-16,2012-12-16,2012,15,CLE,WAS,Grass,outdoor,"68,000",-4.0
2012-12-16,2012-12-16,2012,15,DAL,PIT,FieldTurf,indoor,"80,000",2.5
2012-12-16,2012-12-16,2012,15,HOU,IND,Grass,indoor,"71,500",-10.5
2012-12-16,2012-12-16,2012,15,MIA,JAX,Grass,outdoor,65000,-7.5
2012-12-16,2012-12-16,2012,15,NE,SF,FieldTurf,outdoor,"68,756",-5.0
2012-12-16,2012-12-16,2012,15,NO,TB,FieldTurf,indoor,"76,468",-3.5
2012-12-16,2012-12-16,2012,15,LVR,KC,Grass,outdoor,"53,250",-4.5
2012-12-16,2012-12-16,2012,15,LAC,CAR,Grass,outdoor,"71,500",-3.0
2012-12-16,2012-12-16,2012,15,LAR,MIN,FieldTurf,indoor,67000,-2.5
2012-12-17,2012-12-17,2012,15,TEN,NYJ,Grass,outdoor,"69,143",-1.0
2012-12-22,2012-12-22,2012,16,DET,ATL,FieldTurf,indoor,"65,000",4.0
2012-12-23,2012-12-23,2012,16,ARI,CHI,Grass,indoor,"63,400",7.0
2012-12-23,2012-12-23,2012,16,BAL,NYG,FieldTurf,outdoor,"71,008",2.5
2012-12-23,2012-12-23,2012,16,CAR,LVR,Grass,outdoor,"73,778",-9.5
2012-12-23,2012-12-23,2012,16,DAL,NO,FieldTurf,indoor,"80,000",-3.0
2012-12-23,2012-12-23,2012,16,DEN,CLE,Grass,outdoor,"76,125",-11.0
2012-12-23,2012-12-23,2012,16,GB,TEN,Grass,outdoor,"80,735",-11.0
2012-12-23,2012-12-23,2012,16,HOU,MIN,Grass,indoor,"71,500",-7.5
2012-12-23,2012-12-23,2012,16,JAX,NE,Grass,outdoor,"67,264",14.5
2012-12-23,2012-12-23,2012,16,KC,IND,Grass,outdoor,"76,416",6.0
2012-12-23,2012-12-23,2012,16,MIA,BUF,Grass,outdoor,65000,-5.0
2012-12-23,2012-12-23,2012,16,NYJ,LAC,FieldTurf,outdoor,"82,500",-3.0
2012-12-23,2012-12-23,2012,16,PHI,WAS,Grass,outdoor,"69,176",6.0
2012-12-23,2012-12-23,2012,16,PIT,CIN,Grass,outdoor,"65,500",-3.5
2012-12-23,2012-12-23,2012,16,SEA,SF,FieldTurf,outdoor,"67,000",-2.0
2012-12-23,2012-12-23,2012,16,TB,LAR,Grass,outdoor,"65,890",-3.0
2012-12-30,2012-12-30,2012,17,ATL,TB,FieldTurf,indoor,"71,250",-3.0
2012-12-30,2012-12-30,2012,17,BUF,NYJ,FieldTurf,outdoor,"73,967",-3.5
2012-12-30,2012-12-30,2012,17,CIN,BAL,FieldTurf,outdoor,"65,515",-3.0
2012-12-30,2012-12-30,2012,17,DEN,KC,Grass,outdoor,"76,125",-17.0
2012-12-30,2012-12-30,2012,17,DET,CHI,FieldTurf,indoor,"65,000",3.0
2012-12-30,2012-12-30,2012,17,IND,HOU,FieldTurf,indoor,"63,000",6.0
2012-12-30,2012-12-30,2012,17,MIN,GB,FieldTurf,indoor,64000,3.0
2012-12-30,2012-12-30,2012,17,NE,MIA,FieldTurf,outdoor,"68,756",-10.0
2012-12-30,2012-12-30,2012,17,NO,CAR,FieldTurf,indoor,"76,468",-4.0
2012-12-30,2012-12-30,2012,17,NYG,PHI,FieldTurf,outdoor,"82,500",-6.5
2012-12-30,2012-12-30,2012,17,PIT,CLE,Grass,outdoor,"65,500",-9.5
2012-12-30,2012-12-30,2012,17,LAC,LVR,Grass,outdoor,"71,500",-8.0
2012-12-30,2012-12-30,2012,17,SF,ARI,Grass,outdoor,70000,-16.5
2012-12-30,2012-12-30,2012,17,SEA,LAR,FieldTurf,outdoor,"67,000",-12.0
2012-12-30,2012-12-30,2012,17,TEN,JAX,Grass,outdoor,"69,143",-5.5
2012-12-30,2012-12-30,2012,17,WAS,DAL,Grass,outdoor,"79,000",-3.0
2013-09-05,2013-09-05,2013,1,DEN,BAL,Grass,outdoor,"76,125",-7.5
2013-09-08,2013-09-08,2013,1,BUF,NE,FieldTurf,outdoor,"73,967",10.5
2013-09-08,2013-09-08,2013,1,CAR,SEA,Grass,outdoor,"73,778",3.5
2013-09-08,2013-09-08,2013,1,CHI,CIN,Grass,outdoor,"61,500",-3.0
2013-09-08,2013-09-08,2013,1,CLE,MIA,Grass,outdoor,"68,000",-2.5
2013-09-08,2013-09-08,2013,1,DAL,NYG,FieldTurf,indoor,"80,000",-3.5
2013-09-08,2013-09-08,2013,1,DET,MIN,FieldTurf,indoor,"65,000",-4.5
2013-09-08,2013-09-08,2013,1,IND,LVR,FieldTurf,indoor,"63,000",-11.5
2013-09-08,2013-09-08,2013,1,JAX,KC,Grass,outdoor,"67,264",4.5
2013-09-08,2013-09-08,2013,1,NO,ATL,FieldTurf,indoor,"76,468",-3.5
2013-09-08,2013-09-08,2013,1,NYJ,TB,FieldTurf,outdoor,"82,500",6.0
2013-09-08,2013-09-08,2013,1,PIT,TEN,Grass,outdoor,"65,500",-6.0
2013-09-08,2013-09-08,2013,1,SF,GB,Grass,outdoor,70000,-5.0
2013-09-08,2013-09-08,2013,1,LAR,ARI,FieldTurf,indoor,67000,-3.5
2013-09-09,2013-09-09,2013,1,LAC,HOU,Grass,outdoor,"71,500",6.5
2013-09-09,2013-09-09,2013,1,WAS,PHI,Grass,outdoor,"79,000",-4.5
2013-09-12,2013-09-12,2013,2,NE,NYJ,FieldTurf,outdoor,"68,756",-11.5
2013-09-15,2013-09-15,2013,2,ARI,DET,Grass,indoor,"63,400",2.0
2013-09-15,2013-09-15,2013,2,ATL,LAR,FieldTurf,indoor,"71,250",-5.5
2013-09-15,2013-09-15,2013,2,BAL,CLE,FieldTurf,outdoor,"71,008",-7.0
2013-09-15,2013-09-15,2013,2,BUF,CAR,FieldTurf,outdoor,"73,967",3.5
2013-09-15,2013-09-15,2013,2,CHI,MIN,Grass,outdoor,"61,500",-6.5
2013-09-15,2013-09-15,2013,2,GB,WAS,Grass,outdoor,"80,735",-8.0
2013-09-15,2013-09-15,2013,2,HOU,TEN,Grass,indoor,"71,500",-9.0
2013-09-15,2013-09-15,2013,2,IND,MIA,FieldTurf,indoor,"63,000",-3.0
2013-09-15,2013-09-15,2013,2,KC,DAL,Grass,outdoor,"76,416",-3.0
2013-09-15,2013-09-15,2013,2,NYG,DEN,FieldTurf,outdoor,"82,500",4.0
2013-09-15,2013-09-15,2013,2,LVR,JAX,Grass,outdoor,"53,250",-5.0
2013-09-15,2013-09-15,2013,2,PHI,LAC,Grass,outdoor,"69,176",-7.5
2013-09-15,2013-09-15,2013,2,SEA,SF,FieldTurf,outdoor,"67,000",-2.5
2013-09-15,2013-09-15,2013,2,TB,NO,Grass,outdoor,"65,890",4.0
2013-09-16,2013-09-16,2013,2,CIN,PIT,FieldTurf,outdoor,"65,515",-6.5
2013-09-19,2013-09-19,2013,3,PHI,KC,Grass,outdoor,"69,176",-3.5
2013-09-22,2013-09-22,2013,3,BAL,HOU,FieldTurf,outdoor,"71,008",1.0
2013-09-22,2013-09-22,2013,3,CAR,NYG,Grass,outdoor,"73,778",3.0
2013-09-22,2013-09-22,2013,3,CIN,GB,FieldTurf,outdoor,"65,515",3.0
2013-09-22,2013-09-22,2013,3,DAL,LAR,FieldTurf,indoor,"80,000",-3.5
2013-09-22,2013-09-22,2013,3,MIA,ATL,Grass,outdoor,65000,-2.5
2013-09-22,2013-09-22,2013,3,MIN,CLE,FieldTurf,indoor,64000,-7.0
2013-09-22,2013-09-22,2013,3,NE,TB,FieldTurf,outdoor,"68,756",-7.5
2013-09-22,2013-09-22,2013,3,NO,ARI,FieldTurf,indoor,"76,468",-7.5
2013-09-22,2013-09-22,2013,3,NYJ,BUF,FieldTurf,outdoor,"82,500",-2.5
2013-09-22,2013-09-22,2013,3,PIT,CHI,Grass,outdoor,"65,500",2.5
2013-09-22,2013-09-22,2013,3,SF,IND,Grass,outdoor,70000,-10.0
2013-09-22,2013-09-22,2013,3,SEA,JAX,FieldTurf,outdoor,"67,000",-20.0
2013-09-22,2013-09-22,2013,3,TEN,LAC,Grass,outdoor,"69,143",-3.0
2013-09-22,2013-09-22,2013,3,WAS,DET,Grass,outdoor,"79,000",1.0
2013-09-23,2013-09-23,2013,3,DEN,LVR,Grass,outdoor,"76,125",-16.5
2013-09-26,2013-09-26,2013,4,LAR,SF,FieldTurf,indoor,67000,4.0
2013-09-29,2013-09-29,2013,4,ATL,NE,FieldTurf,indoor,"71,250",-3.0
2013-09-29,2013-09-29,2013,4,BUF,BAL,FieldTurf,outdoor,"73,967",4.0
2013-09-29,2013-09-29,2013,4,CLE,CIN,Grass,outdoor,"68,000",4.5
2013-09-29,2013-09-29,2013,4,DEN,PHI,Grass,outdoor,"76,125",-11.5
2013-09-29,2013-09-29,2013,4,DET,CHI,FieldTurf,indoor,"65,000",-2.5
2013-09-29,2013-09-29,2013,4,HOU,SEA,Grass,indoor,"71,500",2.0
2013-09-29,2013-09-29,2013,4,JAX,IND,Grass,outdoor,"67,264",9.5
2013-09-29,2013-09-29,2013,4,KC,NYG,Grass,outdoor,"76,416",-4.5
2013-09-29,2013-09-29,2013,4,LVR,WAS,Grass,outdoor,"53,250",4.0
2013-09-29,2013-09-29,2013,4,LAC,DAL,Grass,outdoor,"71,500",1.5
2013-09-29,2013-09-29,2013,4,TB,ARI,Grass,outdoor,"65,890",-2.5
2013-09-29,2013-09-29,2013,4,TEN,NYJ,Grass,outdoor,"69,143",-3.5
2013-09-30,2013-09-30,2013,4,NO,MIA,FieldTurf,indoor,"76,468",-7.5
2013-10-03,2013-10-03,2013,5,CLE,BUF,Grass,outdoor,"68,000",-4.0
2013-10-06,2013-10-06,2013,5,ARI,CAR,Grass,indoor,"63,400",3.0
2013-10-06,2013-10-06,2013,5,CHI,NO,Grass,outdoor,"61,500",1.5
2013-10-06,2013-10-06,2013,5,CIN,NE,FieldTurf,outdoor,"65,515",1.0
2013-10-06,2013-10-06,2013,5,DAL,DEN,FieldTurf,indoor,"80,000",9.0
2013-10-06,2013-10-06,2013,5,GB,DET,Grass,outdoor,"80,735",-9.5
2013-10-06,2013-10-06,2013,5,IND,SEA,FieldTurf,indoor,"63,000",3.0
2013-10-06,2013-10-06,2013,5,MIA,BAL,Grass,outdoor,65000,-2.5
2013-10-06,2013-10-06,2013,5,NYG,PHI,FieldTurf,outdoor,"82,500",-1.5
2013-10-06,2013-10-06,2013,5,LVR,LAC,Grass,outdoor,"53,250",5.0
2013-10-06,2013-10-06,2013,5,SF,HOU,Grass,outdoor,70000,-4.5
2013-10-06,2013-10-06,2013,5,LAR,JAX,FieldTurf,indoor,67000,-11.0
2013-10-06,2013-10-06,2013,5,TEN,KC,Grass,outdoor,"69,143",3.0
2013-10-07,2013-10-07,2013,5,ATL,NYJ,FieldTurf,indoor,"71,250",-10.5
2013-10-10,2013-10-10,2013,6,CHI,NYG,Grass,outdoor,"61,500",-8.5
2013-10-13,2013-10-13,2013,6,BAL,GB,FieldTurf,outdoor,"71,008",2.0
2013-10-13,2013-10-13,2013,6,BUF,CIN,FieldTurf,outdoor,"73,967",6.0
2013-10-13,2013-10-13,2013,6,CLE,DET,Grass,outdoor,"68,000",2.5
2013-10-13,2013-10-13,2013,6,DAL,WAS,FieldTurf,indoor,"80,000",-5.5
2013-10-13,2013-10-13,2013,6,DEN,JAX,Grass,outdoor,"76,125",-26.5
2013-10-13,2013-10-13,2013,6,HOU,LAR,Grass,indoor,"71,500",-9.0
2013-10-13,2013-10-13,2013,6,KC,LVR,Grass,outdoor,"76,416",-7.5
2013-10-13,2013-10-13,2013,6,MIN,CAR,FieldTurf,indoor,64000,-2.5
2013-10-13,2013-10-13,2013,6,NE,NO,FieldTurf,outdoor,"68,756",-2.5
2013-10-13,2013-10-13,2013,6,NYJ,PIT,FieldTurf,outdoor,"82,500",1.5
2013-10-13,2013-10-13,2013,6,SF,ARI,Grass,outdoor,70000,-10.5
2013-10-13,2013-10-13,2013,6,SEA,TEN,FieldTurf,outdoor,"67,000",-11.5
2013-10-13,2013-10-13,2013,6,TB,PHI,Grass,outdoor,"65,890",3.0
2013-10-14,2013-10-14,2013,6,LAC,IND,Grass,outdoor,"71,500",0.0
2013-10-17,2013-10-17,2013,7,ARI,SEA,Grass,indoor,"63,400",4.5
2013-10-20,2013-10-20,2013,7,ATL,TB,FieldTurf,indoor,"71,250",-6.5
2013-10-20,2013-10-20,2013,7,CAR,LAR,Grass,outdoor,"73,778",-7.0
2013-10-20,2013-10-20,2013,7,DET,CIN,FieldTurf,indoor,"65,000",-1.5
2013-10-20,2013-10-20,2013,7,GB,CLE,Grass,outdoor,"80,735",-9.5
2013-10-20,2013-10-20,2013,7,IND,DEN,FieldTurf,indoor,"63,000",6.0
2013-10-20,2013-10-20,2013,7,JAX,LAC,Grass,outdoor,"67,264",7.0
2013-10-20,2013-10-20,2013,7,KC,HOU,Grass,outdoor,"76,416",-6.0
2013-10-20,2013-10-20,2013,7,MIA,BUF,Grass,outdoor,65000,-6.5
2013-10-20,2013-10-20,2013,7,NYJ,NE,FieldTurf,outdoor,"82,500",3.0
2013-10-20,2013-10-20,2013,7,PHI,DAL,Grass,outdoor,"69,176",-2.5
2013-10-20,2013-10-20,2013,7,PIT,BAL,Grass,outdoor,"65,500",-2.5
2013-10-20,2013-10-20,2013,7,TEN,SF,Grass,outdoor,"69,143",3.0
2013-10-20,2013-10-20,2013,7,WAS,CHI,Grass,outdoor,"79,000",1.0
2013-10-21,2013-10-21,2013,7,NYG,MIN,FieldTurf,outdoor,"82,500",-3.5
2013-10-24,2013-10-24,2013,8,TB,CAR,Grass,outdoor,"65,890",6.5
2013-10-27,2013-10-27,2013,8,ARI,ATL,Grass,indoor,"63,400",-3.0
2013-10-27,2013-10-27,2013,8,CIN,NYJ,FieldTurf,outdoor,"65,515",-4.5
2013-10-27,2013-10-27,2013,8,DEN,WAS,Grass,outdoor,"76,125",-11.0
2013-10-27,2013-10-27,2013,8,DET,DAL,FieldTurf,indoor,"65,000",-3.0
2013-10-27,2013-10-27,2013,8,KC,CLE,Grass,outdoor,"76,416",-7.0
2013-10-27,2013-10-27,2013,8,MIN,GB,FieldTurf,indoor,64000,7.5
2013-10-27,2013-10-27,2013,8,NE,MIA,FieldTurf,outdoor,"68,756",-5.5
2013-10-27,2013-10-27,2013,8,NO,BUF,FieldTurf,indoor,"76,468",-10.5
2013-10-27,2013-10-27,2013,8,LVR,PIT,Grass,outdoor,"53,250",2.5
2013-10-27,2013-10-27,2013,8,PHI,NYG,Grass,outdoor,"69,176",-5.5
2013-10-28,2013-10-28,2013,8,LAR,SEA,FieldTurf,indoor,67000,13.0
2013-10-31,2013-10-31,2013,9,MIA,CIN,Grass,outdoor,65000,3.0
2013-11-03,2013-11-03,2013,9,BUF,KC,FieldTurf,outdoor,"73,967",4.5
2013-11-03,2013-11-03,2013,9,CAR,ATL,Grass,outdoor,"73,778",-8.0
2013-11-03,2013-11-03,2013,9,CLE,BAL,Grass,outdoor,"68,000",1.0
2013-11-03,2013-11-03,2013,9,DAL,MIN,FieldTurf,indoor,"80,000",-8.5
2013-11-03,2013-11-03,2013,9,HOU,IND,Grass,indoor,"71,500",1.0
2013-11-03,2013-11-03,2013,9,NE,PIT,FieldTurf,outdoor,"68,756",-5.5
2013-11-03,2013-11-03,2013,9,NYJ,NO,FieldTurf,outdoor,"82,500",5.5
2013-11-03,2013-11-03,2013,9,LVR,PHI,Grass,outdoor,"53,250",-1.0
2013-11-03,2013-11-03,2013,9,SEA,TB,FieldTurf,outdoor,"67,000",-14.5
2013-11-03,2013-11-03,2013,9,LAR,TEN,FieldTurf,indoor,67000,3.0
2013-11-03,2013-11-03,2013,9,WAS,LAC,Grass,outdoor,"79,000",0.0
2013-11-04,2013-11-04,2013,9,GB,CHI,Grass,outdoor,"80,735",-9.5
2013-11-07,2013-11-07,2013,10,MIN,WAS,FieldTurf,indoor,64000,1.0
2013-11-10,2013-11-10,2013,10,ARI,HOU,Grass,indoor,"63,400",-3.5
2013-11-10,2013-11-10,2013,10,ATL,SEA,FieldTurf,indoor,"71,250",3.0
2013-11-10,2013-11-10,2013,10,BAL,CIN,FieldTurf,outdoor,"71,008",-2.0
2013-11-10,2013-11-10,2013,10,CHI,DET,Grass,outdoor,"61,500",1.5
2013-11-10,2013-11-10,2013,10,GB,PHI,Grass,outdoor,"80,735",1.0
2013-11-10,2013-11-10,2013,10,IND,LAR,FieldTurf,indoor,"63,000",-7.0
2013-11-10,2013-11-10,2013,10,NO,DAL,FieldTurf,indoor,"76,468",-5.5
2013-11-10,2013-11-10,2013,10,NYG,LVR,FieldTurf,outdoor,"82,500",-7.0
2013-11-10,2013-11-10,2013,10,PIT,BUF,Grass,outdoor,"65,500",-2.5
2013-11-10,2013-11-10,2013,10,LAC,DEN,Grass,outdoor,"71,500",7.0
2013-11-10,2013-11-10,2013,10,SF,CAR,Grass,outdoor,70000,-5.5
2013-11-10,2013-11-10,2013,10,TEN,JAX,Grass,outdoor,"69,143",-11.5
2013-11-11,2013-11-11,2013,10,TB,MIA,Grass,outdoor,"65,890",2.5
2013-11-14,2013-11-14,2013,11,TEN,IND,Grass,outdoor,"69,143",3.0
2013-11-17,2013-11-17,2013,11,BUF,NYJ,FieldTurf,outdoor,"73,967",2.0
2013-11-17,2013-11-17,2013,11,CHI,BAL,Grass,outdoor,"61,500",-3.5
2013-11-17,2013-11-17,2013,11,CIN,CLE,FieldTurf,outdoor,"65,515",-4.5
2013-11-17,2013-11-17,2013,11,DEN,KC,Grass,outdoor,"76,125",-7.5
2013-11-17,2013-11-17,2013,11,HOU,LVR,Grass,indoor,"71,500",-10.5
2013-11-17,2013-11-17,2013,11,JAX,ARI,Grass,outdoor,"67,264",9.0
2013-11-17,2013-11-17,2013,11,MIA,LAC,Grass,outdoor,65000,3.0
2013-11-17,2013-11-17,2013,11,NO,SF,FieldTurf,indoor,"76,468",-3.5
2013-11-17,2013-11-17,2013,11,NYG,GB,FieldTurf,outdoor,"82,500",-3.0
2013-11-17,2013-11-17,2013,11,PHI,WAS,Grass,outdoor,"69,176",-4.0
2013-11-17,2013-11-17,2013,11,PIT,DET,Grass,outdoor,"65,500",3.0
2013-11-17,2013-11-17,2013,11,SEA,MIN,FieldTurf,outdoor,"67,000",-13.0
2013-11-17,2013-11-17,2013,11,TB,ATL,Grass,outdoor,"65,890",-2.0
2013-11-18,2013-11-18,2013,11,CAR,NE,Grass,outdoor,"73,778",-3.0
2013-11-21,2013-11-21,2013,12,ATL,NO,FieldTurf,indoor,"71,250",7.0
2013-11-24,2013-11-24,2013,12,ARI,IND,Grass,indoor,"63,400",-3.0
2013-11-24,2013-11-24,2013,12,BAL,NYJ,FieldTurf,outdoor,"71,008",-3.5
2013-11-24,2013-11-24,2013,12,CLE,PIT,Grass,outdoor,"68,000",-2.0
2013-11-24,2013-11-24,2013,12,DET,TB,FieldTurf,indoor,"65,000",-7.0
2013-11-24,2013-11-24,2013,12,GB,MIN,Grass,outdoor,"80,735",-5.5
2013-11-24,2013-11-24,2013,12,HOU,JAX,Grass,indoor,"71,500",-10.0
2013-11-24,2013-11-24,2013,12,KC,LAC,Grass,outdoor,"76,416",-3.0
2013-11-24,2013-11-24,2013,12,MIA,CAR,Grass,outdoor,65000,4.0
2013-11-24,2013-11-24,2013,12,NE,DEN,FieldTurf,outdoor,"68,756",2.5
2013-11-24,2013-11-24,2013,12,NYG,DAL,FieldTurf,outdoor,"82,500",-2.5
2013-11-24,2013-11-24,2013,12,LVR,TEN,Grass,outdoor,"53,250",2.0
2013-11-24,2013-11-24,2013,12,LAR,CHI,FieldTurf,indoor,67000,-1.5
2013-11-25,2013-11-25,2013,12,WAS,SF,Grass,outdoor,"79,000",5.0
2013-11-28,2013-11-28,2013,13,BAL,PIT,FieldTurf,outdoor,"71,008",-3.0
2013-11-28,2013-11-28,2013,13,DAL,LVR,FieldTurf,indoor,"80,000",-8.0
2013-11-28,2013-11-28,2013,13,DET,GB,FieldTurf,indoor,"65,000",-6.0
2013-12-01,2013-12-01,2013,13,CAR,TB,Grass,outdoor,"73,778",-6.5
2013-12-01,2013-12-01,2013,13,CLE,JAX,Grass,outdoor,"68,000",-7.5
2013-12-01,2013-12-01,2013,13,HOU,NE,Grass,indoor,"71,500",6.5
2013-12-01,2013-12-01,2013,13,IND,TEN,FieldTurf,indoor,"63,000",-3.5
2013-12-01,2013-12-01,2013,13,KC,DEN,Grass,outdoor,"76,416",6.0
2013-12-01,2013-12-01,2013,13,MIN,CHI,FieldTurf,indoor,64000,-1.0
2013-12-01,2013-12-01,2013,13,NYJ,MIA,FieldTurf,outdoor,"82,500",-2.0
2013-12-01,2013-12-01,2013,13,PHI,ARI,Grass,outdoor,"69,176",-3.5
2013-12-01,2013-12-01,2013,13,LAC,CIN,Grass,outdoor,"71,500",1.5
2013-12-01,2013-12-01,2013,13,SF,LAR,Grass,outdoor,70000,-7.5
2013-12-01,2013-12-01,2013,13,WAS,NYG,Grass,outdoor,"79,000",-1.0
2013-12-02,2013-12-02,2013,13,SEA,NO,FieldTurf,outdoor,"67,000",-5.0
2013-12-05,2013-12-05,2013,14,JAX,HOU,Grass,outdoor,"67,264",3.5
2013-12-08,2013-12-08,2013,14,ARI,LAR,Grass,indoor,"63,400",-4.5
2013-12-08,2013-12-08,2013,14,BAL,MIN,FieldTurf,outdoor,"71,008",-6.0
2013-12-08,2013-12-08,2013,14,CIN,IND,FieldTurf,outdoor,"65,515",-7.0
2013-12-08,2013-12-08,2013,14,DEN,TEN,Grass,outdoor,"76,125",-13.5
2013-12-08,2013-12-08,2013,14,GB,ATL,Grass,outdoor,"80,735",-3.5
2013-12-08,2013-12-08,2013,14,NE,CLE,FieldTurf,outdoor,"68,756",-9.5
2013-12-08,2013-12-08,2013,14,NO,CAR,FieldTurf,indoor,"76,468",-3.0
2013-12-08,2013-12-08,2013,14,NYJ,LVR,FieldTurf,outdoor,"82,500",-3.0
2013-12-08,2013-12-08,2013,14,PHI,DET,Grass,outdoor,"69,176",-2.0
2013-12-08,2013-12-08,2013,14,PIT,MIA,Grass,outdoor,"65,500",-3.0
2013-12-08,2013-12-08,2013,14,LAC,NYG,Grass,outdoor,"71,500",-4.0
2013-12-08,2013-12-08,2013,14,SF,SEA,Grass,outdoor,70000,-2.0
2013-12-08,2013-12-08,2013,14,TB,BUF,Grass,outdoor,"65,890",-2.5
2013-12-08,2013-12-08,2013,14,WAS,KC,Grass,outdoor,"79,000",3.0
2013-12-09,2013-12-09,2013,14,CHI,DAL,Grass,outdoor,"61,500",-1.5
2013-12-12,2013-12-12,2013,15,DEN,LAC,Grass,outdoor,"76,125",-9.5
2013-12-15,2013-12-15,2013,15,ATL,WAS,FieldTurf,indoor,"71,250",-5.5
2013-12-15,2013-12-15,2013,15,CAR,NYJ,Grass,outdoor,"73,778",-10.0
2013-12-15,2013-12-15,2013,15,CLE,CHI,Grass,outdoor,"68,000",-1.0
2013-12-15,2013-12-15,2013,15,DAL,GB,FieldTurf,indoor,"80,000",-4.0
2013-12-15,2013-12-15,2013,15,IND,HOU,FieldTurf,indoor,"63,000",-6.0
2013-12-15,2013-12-15,2013,15,JAX,BUF,Grass,outdoor,"67,264",4.0
2013-12-15,2013-12-15,2013,15,MIA,NE,Grass,outdoor,65000,-2.5
2013-12-15,2013-12-15,2013,15,MIN,PHI,FieldTurf,indoor,64000,7.0
2013-12-15,2013-12-15,2013,15,NYG,SEA,FieldTurf,outdoor,"82,500",9.5
2013-12-15,2013-12-15,2013,15,LVR,KC,Grass,outdoor,"53,250",6.0
2013-12-15,2013-12-15,2013,15,PIT,CIN,Grass,outdoor,"65,500",1.5
2013-12-15,2013-12-15,2013,15,LAR,NO,FieldTurf,indoor,67000,7.0
2013-12-15,2013-12-15,2013,15,TB,SF,Grass,outdoor,"65,890",4.5
2013-12-15,2013-12-15,2013,15,TEN,ARI,Grass,outdoor,"69,143",3.0
2013-12-16,2013-12-16,2013,15,DET,BAL,FieldTurf,indoor,"65,000",-5.5
2013-12-22,2013-12-22,2013,16,BAL,NE,FieldTurf,outdoor,"71,008",-1.5
2013-12-22,2013-12-22,2013,16,BUF,MIA,FieldTurf,outdoor,"73,967",1.5
2013-12-22,2013-12-22,2013,16,CAR,NO,Grass,outdoor,"73,778",-3.0
2013-12-22,2013-12-22,2013,16,CIN,MIN,FieldTurf,outdoor,"65,515",-7.5
2013-12-22,2013-12-22,2013,16,DET,NYG,FieldTurf,indoor,"65,000",-9.0
2013-12-22,2013-12-22,2013,16,GB,PIT,Grass,outdoor,"80,735",-2.0
2013-12-22,2013-12-22,2013,16,HOU,DEN,Grass,indoor,"71,500",9.5
2013-12-22,2013-12-22,2013,16,JAX,TEN,Grass,outdoor,"67,264",4.0
2013-12-22,2013-12-22,2013,16,KC,IND,Grass,outdoor,"76,416",-7.0
2013-12-22,2013-12-22,2013,16,NYJ,CLE,FieldTurf,outdoor,"82,500",-1.5
2013-12-22,2013-12-22,2013,16,PHI,CHI,Grass,outdoor,"69,176",-3.0
2013-12-22,2013-12-22,2013,16,LAC,LVR,Grass,outdoor,"71,500",-9.0
2013-12-22,2013-12-22,2013,16,SEA,ARI,FieldTurf,outdoor,"67,000",-9.0
2013-12-22,2013-12-22,2013,16,LAR,TB,FieldTurf,indoor,67000,-3.5
2013-12-22,2013-12-22,2013,16,WAS,DAL,Grass,outdoor,"79,000",2.5
2013-12-23,2013-12-23,2013,16,SF,ATL,Grass,outdoor,70000,-14.5
2013-12-29,2013-12-29,2013,17,ARI,SF,Grass,indoor,"63,400",-3.0
2013-12-29,2013-12-29,2013,17,ATL,CAR,FieldTurf,indoor,"71,250",5.5
2013-12-29,2013-12-29,2013,17,CHI,GB,Grass,outdoor,"61,500",3.0
2013-12-29,2013-12-29,2013,17,CIN,BAL,FieldTurf,outdoor,"65,515",-7.0
2013-12-29,2013-12-29,2013,17,DAL,PHI,FieldTurf,indoor,"80,000",7.0
2013-12-29,2013-12-29,2013,17,IND,JAX,FieldTurf,indoor,"63,000",-11.5
